epsilon,dL_depsilon,dG_depsilon,dR_depsilon,jacobian_core_factor_K
0.12303278111587983,-0.4862661768782844,-7.542435907129811e-05,0.5011522002868555,1.5961331507784062
0.12446339484978541,-0.4920472774631319,-7.810596263997094e-05,0.5011786428291337,1.5963620851716207
0.125894008583691,-0.4976787404017343,-8.085107716896297e-05,0.5012061428615183,1.5965922218239135
0.12732462231759656,-0.5033038878221926,-8.36604863283194e-05,0.5012339422697168,1.5968249048043945
0.12875523605150213,-0.5090924220865839,-8.653497543305943e-05,0.5012613074996085,1.597062015972696
0.13018584978540773,-0.5147970988609405,-8.94753322816041e-05,0.5012893633269501,1.5973008747499546
0.1316164635193133,-0.5204308557306924,-9.248234565279359e-05,0.5013181084591442,1.597541690650432
0.13304707725321888,-0.5260620632984004,-9.555680693745398e-05,0.5013471622008564,1.5977851322290055
0.13447769098712448,-0.5318125491707942,-9.869950963093847e-05,0.5013759484128696,1.5980325766886156
0.13590830472103005,-0.5375057697651394,-0.00010191124867378962,0.5014053313050014,1.5982820595419271
0.13733891845493562,-0.5431996922321346,-0.00010519282152572987,0.5014350252457936,1.5985342328679155
0.1387695321888412,-0.5488952368900085,-0.00010854502726972946,0.5014650253509029,1.5987891084052837
0.14020014592274677,-0.5545919818073247,-0.00011196866716917911,0.5014953339780066,1.599046683292724
0.14163075965665237,-0.560289642556192,-0.00011546454497571557,0.5015259524073234,1.59930695561951
0.14306137339055794,-0.5659484912284986,-0.00011903346614827884,0.5015571006768726,1.5995694764930433
0.1444919871244635,-0.5717451626098977,-0.00012267623828605368,0.5015877936469015,1.5998362673293611
0.1459226008583691,-0.5774317369300429,-0.00012639367117445212,0.501619436863903,1.6001044941455174
0.14735321459227468,-0.5830334881789675,-0.0001301865769288604,0.5016518323736318,1.6003743589975206
0.14878382832618026,-0.5888534707474067,-0.00013405576984211896,0.5016833396738666,1.6006495691047298
0.15021444206008583,-0.5945016869720781,-0.00013800206626209458,0.5017161405664248,1.6009253992744696
0.1516450557939914,-0.60014816764622,-0.00014202628506725885,0.5017492477022101,1.6012038808250157
0.153075669527897,-0.6059143658654554,-0.000146129247405786,0.5017820005446129,1.601486572440464
0.15450628326180257,-0.6116229728487746,-0.00015031177639488163,0.5018153934012708,1.6017712312723307
0.15593689699570815,-0.6173329878262803,-0.00015457469766793632,0.5018490934380904,1.6020586110967368
0.15736751072961375,-0.6230441387246579,-0.00015891883942597385,0.501883102101912,1.6023487100988434
0.15879812446351932,-0.6287569022095542,-0.00016334503202800212,0.501917416615363,1.602641536347309
0.1602287381974249,-0.6344707238227028,-0.00016785410843644846,0.5019520402831882,1.6029370845416997
0.16165935193133046,-0.6401455881308453,-0.0001724469038330805,0.5019872231657323,1.6032348415885536
0.16308996566523604,-0.64590171661374,-0.00017712425583084928,0.5020222095370487,1.6035363658503845
0.16452057939914164,-0.6516611483790586,-0.00018188700457667974,0.5020575045096558,1.6038406660241507
0.1659511931330472,-0.6573397447380323,-0.0001867359932765903,0.5020936069441184,1.6041465757050843
0.16738180686695278,-0.6630606204830469,-0.0001916720668873292,0.502129765405718,1.6044557853128498
0.16881242060085838,-0.6687822450739078,-0.00019669607301168185,0.5021662349408886,1.6047677239500926
0.17024303433476395,-0.6745058006813609,-0.00020180886270159524,0.5022030080154392,1.6050824098920051
0.17167364806866953,-0.6801906248665254,-0.0002070112885547054,0.5022403544461932,1.605399288646235
0.1731042618025751,-0.6859566902319039,-0.00021230420612712692,0.5022774732770604,1.6057200133276595
0.17453487553648067,-0.6917258478423384,-0.00021768847412443793,0.5023149013314462,1.6060435265380528
0.17596548927038627,-0.6974140600535907,-0.00022316495359509517,0.5023531692978365,1.6063685943705728
0.17739610300429184,-0.7031450370758348,-0.0002287345080905431,0.5023914741051275,1.6066970168289811
0.17882671673819742,-0.7088366376407733,-0.00023439800432849996,0.5024303675920987,1.6070276094549358
0.18025733047210302,-0.7146099203054025,-0.00024015631159927025,0.5024690082893346,1.6073621116222987
0.1816879442060086,-0.7203465395468385,-0.0002460103018755088,0.5025082369788159,1.607698837000546
0.18311855793991416,-0.7261403767826922,-0.0002519608500876486,0.5025473498016395,1.6080390993530225
0.18454917167381973,-0.7318224882205855,-0.00025800883410707426,0.5025876040660382,1.608380492215538
0.1859797854077253,-0.7375006784822807,-0.00026415513470593864,0.5026281568562074,1.6087245061041506
0.1874103991416309,-0.7433027171260718,-0.00027040063536726435,0.5026681952388604,1.6090732098464682
0.18884101287553648,-0.749044316033379,-0.00027674622265603567,0.5027089451564147,1.6094236829934676
0.19027162660944205,-0.7548302399676333,-0.00028319278609281414,0.5027497129936399,1.6097776157828272
0.19170224034334765,-0.760594245415141,-0.0002897412180842632,0.5027909333424105,1.6101339255791736
0.19313285407725322,-0.7662439563262948,-0.0002963924139708712,0.5028333383601458,1.610491241181729
0.1945634678111588,-0.7719725124111608,-0.0003031472726259338,0.5028754474502767,1.6108525120431731
0.19599408154506437,-0.7778244755597397,-0.00031000669565692533,0.502916991099141,1.6112185471052307
0.19742469527896994,-0.7835364234803911,-0.0003169715875398719,0.5029598748274048,1.6115850649163213
0.19885530901287554,-0.789250357981014,-0.0003240428565187127,0.5030030742470629,1.6119543940631773
0.20028592274678111,-0.7950056265993605,-0.00033122141345873603,0.5030462706699438,1.6123271489229836
0.2017165364806867,-0.8008445369398903,-0.0003385081723168605,0.5030891451080861,1.612704037826243
0.2031471502145923,-0.8065640078888089,-0.000345904050869624,0.5031332629167585,1.6130817333643332
0.20457776394849786,-0.8122838584731041,-0.0003534099698455786,0.5031776818686147,1.61346218679765
0.20600837768240343,-0.8180872928090862,-0.00036102685301377644,0.5032217790321255,1.6138468281115064
0.207438991416309,-0.8238919212908846,-0.00036875562776558205,0.5032661705582683,1.6142342443327489
0.20886960515021458,-0.8296591285193433,-0.000376597224670239,0.5033111829313333,1.6146238113924503
0.21030021888412018,-0.8353863432130129,-0.00038455257773008537,0.5033568252637712,1.6150154649743969
0.21173083261802575,-0.8411562386699805,-0.00039262262421195743,0.5034024491548258,1.6154106423780952
0.21316144635193132,-0.846927634894042,-0.00040080830515055413,0.5034483786460445,1.6158086287965123
0.21459206008583692,-0.8527012276844219,-0.00040911056463862125,0.503494608013118,1.6162094388180606
0.2160226738197425,-0.8584364127121656,-0.0004175303504107741,0.5035414771700157,1.6166123722633838
0.21745328755364807,-0.8642526552970543,-0.0004260686137424676,0.503587981197767,1.6170195086487689
0.21888390128755364,-0.8700329328401487,-0.0004347263094676533,0.5036351224169099,1.6174288256097926
0.2203145150214592,-0.8758126882268699,-0.00044350439585108943,0.5036825592911714,1.6178408915717146
0.2217451287553648,-0.8816363911909457,-0.00045240383470730353,0.5037299637869868,1.6182565734809937
0.22317574248927038,-0.8873805481098093,-0.00046142559212714095,0.5037783481278219,1.6186735949680722
0.22460635622317596,-0.8931667421559863,-0.0004705706370916383,0.503826698317744,1.619094194782741
0.22603696995708156,-0.8989146823549417,-0.00047983994240611265,0.5038757025548799,1.6195169062712726
0.22746758369098713,-0.9047447685946469,-0.0004892344850007492,0.5039243005234575,1.6199439241282043
0.2288981974248927,-0.9105379545181895,-0.0004987552452233358,0.5039735586294057,1.620373092992956
0.23032881115879827,-0.91629103633001,-0.0005084032073277998,0.5040234667330077,1.6208042963770322
