d_km,epsilon,invariant_residual
6.4,0.56,0.5181486896082037
6.4,0.5700000000000001,0.5214696567063913
6.4,0.5800000000000001,0.5249396431613733
6.4,0.59,0.5285634258159089
6.4,0.6,0.5323461222532324
6.4,0.61,0.5362932244109063
6.4,0.62,0.5404106361339737
6.4,0.63,0.5447047152155018
6.4,0.64,0.5491823205630806
6.4,0.65,0.5538508652375134
6.4,0.66,0.5587183762386142
6.4,0.67,0.5637935620673261
6.4,0.68,0.5690858892791575
6.4,0.6900000000000001,0.5746056694685215
6.4,0.7000000000000001,0.5803641583962397
6.4,0.7100000000000001,0.5863736693050403
6.4,0.72,0.5926477028753773
6.4,0.73,0.5992010967757774
6.4,0.74,0.6060501983831873
6.4,0.75,0.6132130650222353
6.4,0.76,0.6207096970407008
6.4,0.77,0.6285623102585833
6.4,0.78,0.6367956558753517
6.4,0.79,0.64543739789563
6.4,0.8,0.6545185606749993
6.4,0.81,0.6640740624824552
6.4,0.8200000000000001,0.67414335528352
6.4,0.8300000000000001,0.6847711966297831
6.4,0.8400000000000001,0.696008587107116
6.4,0.85,0.7079139169751875
6.4,0.86,0.7205543794804496
6.4,0.87,0.7340077273921617
6.4,0.88,0.7483644759040448
6.4,0.89,0.7637306926581822
6.4,0.9,0.7802315696731659
6.4,0.91,0.7980160508711681
6.4,0.92,0.817262906315512
6.4,0.93,0.8381888225903038
6.4,0.9400000000000001,0.8610593557976692
6.4,0.9500000000000001,0.8862040351674388
6.4,0.9600000000000001,0.9140376293757477
6.4,0.97,0.9450908144918019
6.4,0.98,0.9800556399807775
6.4,0.99,1.019855150712366
6.6000000000000005,0.01,0.47440533084694686
6.6000000000000005,0.02,0.47273110000256235
6.6000000000000005,0.03,0.47111984663340056
6.6000000000000005,0.04,0.46957208766869357
6.6000000000000005,0.05,0.4680883687566228
6.6000000000000005,0.060000000000000005,0.46666926399543207
6.6000000000000005,0.06999999999999999,0.46531537568963666
6.6000000000000005,0.08,0.46402733413229574
6.6000000000000005,0.09,0.4628057974146314
6.6000000000000005,0.09999999999999999,0.46165145126464285
6.6000000000000005,0.11,0.46056500891670554
6.6000000000000005,0.12,0.4595472110145399
6.6000000000000005,0.13,0.4585988255503182
6.6000000000000005,0.14,0.45772064784309563
6.6000000000000005,0.15000000000000002,0.45691350056017527
6.6000000000000005,0.16,0.45617823378549016
6.6000000000000005,0.17,0.4555157251395384
6.6000000000000005,0.18000000000000002,0.4549268799559268
6.6000000000000005,0.19,0.4544126315200946
6.6000000000000005,0.2,0.45397394137635616
6.6000000000000005,0.21000000000000002,0.45361179970997967
6.6000000000000005,0.22,0.45332722581164225
6.6000000000000005,0.23,0.45312126863227165
6.6000000000000005,0.24000000000000002,0.4529950074369695
6.6000000000000005,0.25,0.4529495525674725
6.6000000000000005,0.26,0.45298604632339784
6.6000000000000005,0.27,0.45310566397337443
6.6000000000000005,0.28,0.45330961490809224
6.6000000000000005,0.29000000000000004,0.45359914394827716
6.6000000000000005,0.3,0.45397553282169484
6.6000000000000005,0.31,0.45444010182443806
6.6000000000000005,0.32,0.4549942116830407
6.6000000000000005,0.33,0.4556392656353515
6.6000000000000005,0.34,0.4563767117496419
6.6000000000000005,0.35000000000000003,0.45720804550311384
6.6000000000000005,0.36000000000000004,0.45813481264284756
6.6000000000000005,0.37,0.45915861235432354
6.6000000000000005,0.38,0.46028110076496653
6.6000000000000005,0.39,0.46150399481275634
6.6000000000000005,0.4,0.4628290765128802
6.6000000000000005,0.41000000000000003,0.4642581976586422
6.6000000000000005,0.42000000000000004,0.4657932849965746
6.6000000000000005,0.43,0.4674363459198263
6.6000000000000005,0.44,0.46918947472865496
6.6000000000000005,0.45,0.47105485951217785
6.6000000000000005,0.46,0.47303478971165125
6.6000000000000005,0.47000000000000003,0.4751316644324608
6.6000000000000005,0.48000000000000004,0.47734800157993873
6.6000000000000005,0.49,0.4796864479031788
6.6000000000000005,0.5,0.48214979004138975
6.6000000000000005,0.51,0.48474096667924266
6.6000000000000005,0.52,0.48746308193137233
6.6000000000000005,0.53,0.49031942009197915
6.6000000000000005,0.54,0.4933134619037232
6.6000000000000005,0.55,0.49644890252119306
6.6000000000000005,0.56,0.4997296713687428
6.6000000000000005,0.5700000000000001,0.5031599541209152
6.6000000000000005,0.5800000000000001,0.5067442170668774
6.6000000000000005,0.59,0.5104872341590158
6.6000000000000005,0.6,0.5143941170912639
6.6000000000000005,0.61,0.518470348806031
6.6000000000000005,0.62,0.5227218208914517
6.6000000000000005,0.63,0.5271548754048899
6.6000000000000005,0.64,0.53177635174665
6.6000000000000005,0.65,0.5365936393125093
6.6000000000000005,0.66,0.5416147367786313
6.6000000000000005,0.67,0.5468483190220846
6.6000000000000005,0.68,0.5523038128602082
6.6000000000000005,0.6900000000000001,0.5579914830093909
6.6000000000000005,0.7000000000000001,0.5639225299274191
6.6000000000000005,0.7100000000000001,0.5701092015245433
6.6000000000000005,0.72,0.5765649211212914
6.6000000000000005,0.73,0.5833044345141495
6.6000000000000005,0.74,0.5903439796074552
6.6000000000000005,0.75,0.5977014828121276
6.6000000000000005,0.76,0.6053967873397883
6.6000000000000005,0.77,0.6134519196879222
6.6000000000000005,0.78,0.6218914020890957
6.6000000000000005,0.79,0.6307426205802017
6.6000000000000005,0.8,0.6400362607650419
6.6000000000000005,0.81,0.6498068264709514
6.6000000000000005,0.8200000000000001,0.6600932605795796
6.6000000000000005,0.8300000000000001,0.6709396926801489
6.6000000000000005,0.8400000000000001,0.6823963453242522
6.6000000000000005,0.85,0.6945206402294716
6.6000000000000005,0.86,0.7073785587579148
6.6000000000000005,0.87,0.7210463288085476
6.6000000000000005,0.88,0.7356125350212853
6.6000000000000005,0.89,0.7511807840823741
6.6000000000000005,0.9,0.7678731068351323
6.6000000000000005,0.91,0.78583435148898
6.6000000000000005,0.92,0.8052379297066115
6.6000000000000005,0.93,0.8262934397181078
6.6000000000000005,0.9400000000000001,0.849256941374853
6.6000000000000005,0.9500000000000001,0.8744450550338403
6.6000000000000005,0.9600000000000001,0.9022547023201044
6.6000000000000005,0.97,0.9331913921996111
6.6000000000000005,0.98,0.9679108457486687
6.6000000000000005,0.99,1.0072821834267582
6.800000000000001,0.01,0.45602767666310073
6.800000000000001,0.02,0.4542518719183194
6.800000000000001,0.03,0.4525406946777589
6.800000000000001,0.04,0.4508947393535011
6.800000000000001,0.05,0.4493146315384746
6.800000000000001,0.060000000000000005,0.4478010276575732
6.800000000000001,0.06999999999999999,0.4463546146336898
6.800000000000001,0.08,0.4449761095694559
6.800000000000001,0.09,0.443666259445838
6.800000000000001,0.09999999999999999,0.4424258408391682
6.800000000000001,0.11,0.4412556596585971
6.800000000000001,0.12,0.4401565509064062
6.800000000000001,0.13,0.43912937846408356
6.800000000000001,0.14,0.4381750349075554
6.800000000000001,0.15000000000000002,0.4372944413554781
6.800000000000001,0.16,0.4364885473550317
6.800000000000001,0.17,0.4357583308102168
6.800000000000001,0.18000000000000002,0.43510479795825174
6.800000000000001,0.19,0.43452898340027135
6.800000000000001,0.2,0.43403195019317814
6.800000000000001,0.21000000000000002,0.4336147900101744
6.800000000000001,0.22,0.43327862337820444
6.800000000000001,0.23,0.43302460000127596
6.800000000000001,0.24000000000000002,0.4328538991794066
6.800000000000001,0.25,0.4327677303337656
6.800000000000001,0.26,0.4327673336494287
6.800000000000001,0.27,0.4328539808480893
6.800000000000001,0.28,0.43302897610401964
6.800000000000001,0.29000000000000004,0.4332936571176184
6.800000000000001,0.3,0.4336493963619667
6.800000000000001,0.31,0.43409760251900387
6.800000000000001,0.32,0.4346397221232005
6.800000000000001,0.33,0.43527724143199237
6.800000000000001,0.34,0.43601168854373523
6.800000000000001,0.35000000000000003,0.4368446357855957
6.800000000000001,0.36000000000000004,0.4377777023955988
6.800000000000001,0.37,0.43881255752506665
6.800000000000001,0.38,0.4399509235898984
6.800000000000001,0.39,0.4411945800016397
6.800000000000001,0.4,0.44254536731206306
6.800000000000001,0.41000000000000003,0.4440051918081159
6.800000000000001,0.42000000000000004,0.44557603059762146
6.800000000000001,0.43,0.4472599372301025
6.800000000000001,0.44,0.44905904790163564
6.800000000000001,0.45,0.4509755882977779
6.800000000000001,0.46,0.4530118811344832
6.800000000000001,0.47000000000000003,0.45517035446360515
6.800000000000001,0.48000000000000004,0.4574535508172497
6.800000000000001,0.49,0.4598641372740055
6.800000000000001,0.5,0.4624049165401533
6.800000000000001,0.51,0.4650788391505259
6.800000000000001,0.52,0.46788901690702783
6.800000000000001,0.53,0.47083873768820256
6.800000000000001,0.54,0.47393148178101874
6.800000000000001,0.55,0.47717093990663184
6.800000000000001,0.56,0.4805610331357816
6.800000000000001,0.5700000000000001,0.48410593491724735
6.800000000000001,0.5800000000000001,0.487810095475184
6.800000000000001,0.59,0.49167826886895505
6.800000000000001,0.6,0.495715543053387
6.800000000000001,0.61,0.4999273733293483
6.800000000000001,0.62,0.5043196196357841
6.800000000000001,0.63,0.5088985882066203
6.800000000000001,0.64,0.5136710782015782
6.800000000000001,0.65,0.5186444340216824
6.800000000000001,0.66,0.5238266041415829
6.800000000000001,0.67,0.5292262074360006
6.800000000000001,0.68,0.5348526081520404
6.800000000000001,0.6900000000000001,0.5407160008894726
6.800000000000001,0.7000000000000001,0.5468275072058716
6.800000000000001,0.7100000000000001,0.5531992857734348
6.800000000000001,0.72,0.5598446583930723
6.800000000000001,0.73,0.5667782546365114
6.800000000000001,0.74,0.5740161784613135
6.800000000000001,0.75,0.58157620085626
6.800000000000001,0.76,0.5894779834639021
6.800000000000001,0.77,0.5977433392437356
6.800000000000001,0.78,0.6063965376505653
6.800000000000001,0.79,0.6154646635977332
6.800000000000001,0.8,0.6249780417749929
6.800000000000001,0.81,0.6349707408604113
6.800000000000001,0.8200000000000001,0.6454811760307503
6.800000000000001,0.8300000000000001,0.6565528332491309
6.800000000000001,0.8400000000000001,0.668235145532488
6.800000000000001,0.85,0.6805845603994134
6.800000000000001,0.86,0.6936658498697855
6.800000000000001,0.87,0.7075537310402339
6.800000000000001,0.88,0.7223348883295434
6.800000000000001,0.89,0.7381105208827572
6.800000000000001,0.9,0.754999584784479
6.800000000000001,0.91,0.773142966576256
6.800000000000001,0.92,0.7927089230890668
6.800000000000001,0.93,0.8139002706471686
6.800000000000001,0.9400000000000001,0.8369640340227645
6.800000000000001,0.9500000000000001,0.8622046230656812
6.800000000000001,0.9600000000000001,0.8900021826667072
6.800000000000001,0.97,0.9208387241292576
6.800000000000001,0.98,0.9553363059288907
6.800000000000001,0.99,0.9943145114762814
7.0,0.01,0.43714631444309804
7.0,0.02,0.4352586767577008
7.0,0.03,0.43343716045884445
7.0,0.04,0.4316824506145017
7.0,0.05,0.42999526682907047
7.0,0.060000000000000005,0.42837636280766206
7.0,0.06999999999999999,0.426826525920395
7.0,0.08,0.4253465767670341
7.0,0.09,0.42393736874279137
7.0,0.09999999999999999,0.4225997876065698
7.0,0.11,0.4213347510534669
7.0,0.12,0.42014320829389223
7.0,0.13,0.4190261396422335
7.0,0.14,0.417984556118614
7.0,0.15000000000000002,0.41701949906792724
7.0,0.16,0.41613203980100055
7.0,0.17,0.4153232792634466
7.0,0.18000000000000002,0.4145943477384987
7.0,0.19,0.41394640459087856
7.0,0.2,0.41338063805955305
7.0,0.21000000000000002,0.4128982651080537
7.0,0.22,0.4125005313418853
7.0,0.23,0.4121887110034398
7.0,0.24000000000000002,0.4119641070557427
7.0,0.25,0.4118280513673046
7.0,0.26,0.41178190501133144
7.0,0.27,0.411827058693559
7.0,0.28,0.41196493332403955
7.0,0.29000000000000004,0.4121969807492939
7.0,0.3,0.41252468466240577
7.0,0.31,0.41294956170983643
7.0,0.32,0.413473162815019
7.0,0.33,0.41409707474015395
7.0,0.34,0.4148229219090817
7.0,0.35000000000000003,0.415652368515698
7.0,0.36000000000000004,0.41658712094406836
7.0,0.37,0.4176289305283074
7.0,0.38,0.41877959668233716
7.0,0.39,0.42004097043196437
7.0,0.4,0.42141495838428494
7.0,0.41000000000000003,0.42290352717233193
7.0,0.42000000000000004,0.424508708416156
7.0,0.43,0.4262326042452481
7.0,0.44,0.42807739343144807
7.0,0.45,0.4300453381863149
7.0,0.46,0.4321387916824716
7.0,0.47000000000000003,0.43436020636477596
7.0,0.48000000000000004,0.43671214312447393
7.0,0.49,0.4391972814178696
7.0,0.5,0.44181843042072255
7.0,0.51,0.44457854132074204
7.0,0.52,0.4474807208634283
7.0,0.53,0.4505282462814267
7.0,0.54,0.4537245817548277
7.0,0.55,0.45707339656986884
7.0,0.56,0.46057858516678085
7.0,0.5700000000000001,0.46424428929458755
7.0,0.5800000000000001,0.46807492252225813
7.0,0.59,0.47207519739249787
7.0,0.6,0.4762501555476659
7.0,0.61,0.4806052012080146
7.0,0.62,0.4851461384421125
7.0,0.63,0.48987921273974017
7.0,0.64,0.4948111574808593
7.0,0.65,0.4999492459932435
7.0,0.66,0.505301350009183
7.0,0.67,0.5108760054726222
7.0,0.68,0.5166824868171386
7.0,0.6900000000000001,0.5227308910388558
7.0,0.7000000000000001,0.5290322331347561
7.0,0.7100000000000001,0.5355985547761446
7.0,0.72,0.5424430484523234
7.0,0.73,0.5495801997674746
7.0,0.74,0.557025951125904
7.0,0.75,0.5647978907249478
7.0,0.76,0.572915471627435
7.0,0.77,0.5814002667543084
7.0,0.78,0.5902762669861922
7.0,0.79,0.5995702312746095
7.0,0.8,0.6093120998529163
7.0,0.81,0.6195354844578027
7.0,0.8200000000000001,0.6302782531358478
7.0,0.8300000000000001,0.6415832320084168
7.0,0.8400000000000001,0.653499052711409
7.0,0.85,0.6660811826931963
7.0,0.86,0.679393186974437
7.0,0.87,0.6935082855524882
7.0,0.88,0.7085112921460494
7.0,0.89,0.7245010500780252
7.0,0.9,0.7415935238261443
7.0,0.91,0.7599257663904817
7.0,0.92,0.7796610730269975
7.0,0.93,0.8009957670584917
7.0,0.9400000000000001,0.8241682698513325
7.0,0.9500000000000001,0.8494714296103274
7.0,0.9600000000000001,0.8772696011771947
7.0,0.97,0.908022824244672
7.0,0.98,0.9423219089087015
7.0,0.99,0.9809408331598798
7.2,0.01,0.41778260556025176
7.2,0.02,0.4157710697512507
7.2,0.03,0.4138268979435995
7.2,0.04,0.41195088088476334
7.2,0.05,0.4101438485211248
7.2,0.060000000000000005,0.40840666947958426
7.2,0.06999999999999999,0.40674025052750334
7.2,0.08,0.40514553601041153
7.2,0.09,0.403623507267445
7.2,0.09999999999999999,0.4021751820251001
7.2,0.11,0.4008016137705219
7.2,0.12,0.39950389110625234
7.2,0.13,0.398283137089108
7.2,0.14,0.3971405085566529
7.2,0.15000000000000002,0.3960771954455736
7.2,0.16,0.3950944201071632
7.2,0.17,0.3941934366260488
7.2,0.18000000000000002,0.3933755301492835
7.2,0.19,0.3926420162339473
7.2,0.2,0.391994240222453
7.2,0.21000000000000002,0.39143357665585354
7.2,0.22,0.39096142873656475
7.2,0.23,0.39057922785307225
7.2,0.24000000000000002,0.3902884331803563
7.2,0.25,0.3900905313709667
7.2,0.26,0.38998703635288196
7.2,0.27,0.38997948925151005
7.2,0.28,0.3900694584544224
7.2,0.29000000000000004,0.39025853983866315
7.2,0.3,0.3905483571817354
7.2,0.31,0.3909405627786564
7.2,0.32,0.39143683828877684
7.2,0.33,0.3920388958374223
7.2,0.34,0.39274847939879687
7.2,0.35000000000000003,0.39356736648807605
7.2,0.36000000000000004,0.39449737019215225
7.2,0.37,0.3955403415701901
7.2,0.38,0.39669817245695377
7.2,0.39,0.3979727987038776
7.2,0.4,0.399366203895095
7.2,0.41000000000000003,0.40088042357814413
7.2,0.42000000000000004,0.40251755005193285
7.2,0.43,0.4042797377578099
7.2,0.44,0.40616920932334544
7.2,0.45,0.4081882623127439
7.2,0.46,0.4103392767428466
7.2,0.47000000000000003,0.41262472342947115
7.2,0.48000000000000004,0.4150471732356008
7.2,0.49,0.4176093073007695
7.2,0.5,0.42031392834010506
7.2,0.51,0.4231639731120897
7.2,0.52,0.4261625261664164
7.2,0.53,0.4293128349976572
7.2,0.54,0.43261832674712475
7.2,0.55,0.43608262661473884
7.2,0.56,0.43970957816530076
7.2,0.5700000000000001,0.44350326573997817
7.2,0.5800000000000001,0.4474680392145749
7.2,0.59,0.45160854138217277
7.2,0.6,0.4559297382799077
7.2,0.61,0.46043695282913244
7.2,0.62,0.4651359022164551
7.2,0.63,0.470032739511809
7.2,0.64,0.4751341001009061
7.2,0.65,0.4804471536057651
7.2,0.66,0.48597966208160553
7.2,0.67,0.49174004541526284
7.2,0.68,0.4977374550142878
7.2,0.6900000000000001,0.503981857073218
7.2,0.7000000000000001,0.5104841269418436
7.2,0.7100000000000001,0.5172561564094897
7.2,0.72,0.5243109760717369
7.2,0.73,0.5316628953775691
7.2,0.74,0.539327663486055
7.2,0.75,0.5473226547187987
7.2,0.76,0.5556670832119461
7.2,0.77,0.5643822523946925
7.2,0.78,0.5734918462096741
7.2,0.79,0.5830222706237944
7.2,0.8,0.593003056062645
7.2,0.81,0.6034673340822481
7.2,0.8200000000000001,0.6144524050659361
7.2,0.8300000000000001,0.626000418274559
7.2,0.8400000000000001,0.6381591915655473
7.2,0.85,0.6509832060677873
7.2,0.86,0.6645348218221097
7.2,0.87,0.6788857749818313
7.2,0.88,0.6941190372438694
7.2,0.89,0.7103311461765134
7.2,0.9,0.7276351547028168
7.2,0.91,0.7461644048598638
7.2,0.92,0.7660774140010651
7.2,0.93,0.7875642851657481
7.2,0.9400000000000001,0.810855240967697
7.2,0.9500000000000001,0.8362321718269675
7.2,0.9600000000000001,0.8640445538181378
7.2,0.97,0.8947318529663988
7.2,0.98,0.9288558227453546
7.2,0.99,0.9671483690769671
7.4,0.01,0.3979850156758346
7.4,0.02,0.39583542392806154
7.4,0.03,0.39375404399259284
7.4,0.04,0.39174178862680836
7.4,0.05,0.38979961635678106
7.4,0.060000000000000005,0.3879285309057383
7.4,0.06999999999999999,0.38612958056992736
7.4,0.08,0.38440385753942447
7.4,0.09,0.382752497162088
7.4,0.09999999999999999,0.38117667714959685
7.4,0.11,0.3796776167253411
7.4,0.12,0.378256575714831
7.4,0.13,0.3769148535802924
7.4,0.14,0.37565378840218444
7.4,0.15000000000000002,0.3744747558115541
7.4,0.16,0.37337916787836517
7.4,0.17,0.37236847196229816
7.4,0.18000000000000002,0.371444149533884
7.4,0.19,0.3706077149753343
7.4,0.2,0.36986071437193613
7.4,0.21000000000000002,0.3692047243064822
7.4,0.22,0.36864135067080556
7.4,0.23,0.36817222751016293
7.4,0.24000000000000002,0.36779901591785397
7.4,0.25,0.3675234029991607
7.4,0.26,0.367347100925334
7.4,0.27,0.3672718461000133
7.4,0.28,0.3672993984620733
7.4,0.29000000000000004,0.36743154095046604
7.4,0.3,0.3676700791581486
7.4,0.31,0.3680168412036685
7.4,0.32,0.36847367785039215
7.4,0.33,0.3690424629047325
7.4,0.34,0.369725093926077
7.4,0.35000000000000003,0.370523493282395
7.4,0.36000000000000004,0.3714396095868324
7.4,0.37,0.3724754195518881
7.4,0.38,0.373632930299161
7.4,0.39,0.374914182164118
7.4,0.4,0.37632125203694433
7.4,0.41000000000000003,0.37785625728237404
7.4,0.42000000000000004,0.37952136028349254
7.4,0.43,0.3813187736569668
7.4,0.44,0.3832507661900655
7.4,0.45,0.3853196695532909
7.4,0.46,0.38752788584657005
7.4,0.47000000000000003,0.38987789604187595
7.4,0.48000000000000004,0.3923722693910172
7.4,0.49,0.3950136738743109
7.4,0.5,0.39780488777413414
7.4,0.51,0.4007488124671402
7.4,0.52,0.4038484865404707
7.4,0.53,0.4071071013509024
7.4,0.54,0.41052801816181766
7.4,0.55,0.4141147870116353
7.4,0.56,0.41787116748925657
7.4,0.5700000000000001,0.42180115161778253
7.4,0.5800000000000001,0.4259089890778245
7.4,0.59,0.4301992150369498
7.4,0.6,0.4346766808930977
7.4,0.61,0.4393465882882698
7.4,0.62,0.4442145268057927
7.4,0.63,0.44928651583160656
7.4,0.64,0.45456905113937884
7.4,0.65,0.4600691568532193
7.4,0.66,0.46579444355345856
7.4,0.67,0.47175317342409223
7.4,0.68,0.47795433349982924
7.4,0.6900000000000001,0.4844077182620505
7.4,0.7000000000000001,0.49112402306381975
7.4,0.7100000000000001,0.4981149501436749
7.4,0.72,0.5053933293281673
7.4,0.73,0.5129732559390637
7.4,0.74,0.5208702489322805
7.4,0.75,0.5291014329269703
7.4,0.76,0.5376857485674773
7.4,0.77,0.546644196640676
7.4,0.78,0.5560001226029911
7.4,0.79,0.5657795497299287
7.4,0.8,0.5760115710865616
7.4,0.81,0.586728813065657
7.4,0.8200000000000001,0.5979679865358799
7.4,0.8300000000000001,0.6097705459403414
7.4,0.8400000000000001,0.6221834823399789
7.4,0.85,0.6352602839054471
7.4,0.86,0.6490621074352149
7.4,0.87,0.6636592181404309
7.4,0.88,0.6791327736861272
7.4,0.89,0.6955770545356855
7.4,0.9,0.7131022793632038
7.4,0.91,0.7318381968209177
7.4,0.92,0.7519387213250092
7.4,0.93,0.7735879936103458
7.4,0.9400000000000001,0.7970084176209462
7.4,0.9500000000000001,0.8224714890893539
7.4,0.9600000000000001,0.8503126486998236
7.4,0.97,0.880952072239088
7.4,0.98,0.9149244512487499
7.4,0.99,0.9529228039180376
7.6000000000000005,0.01,0.3778443210985637
7.6000000000000005,0.02,0.37554018457530025
7.6000000000000005,0.03,0.37330449694030393
7.6000000000000005,0.04,0.3711383089600327
7.6000000000000005,0.05,0.36904272649950803
7.6000000000000005,0.060000000000000005,0.36701890998088976
7.6000000000000005,0.06999999999999999,0.36506807374673833
7.6000000000000005,0.08,0.363191485321836
7.6000000000000005,0.09,0.36139046456817403
7.6000000000000005,0.09999999999999999,0.3596663827285664
7.6000000000000005,0.11,0.35802066135535743
7.6000000000000005,0.12,0.356454771121841
7.6000000000000005,0.13,0.3549702305153249
7.6000000000000005,0.14,0.35356860441223975
7.6000000000000005,0.15000000000000002,0.3522515025373299
7.6000000000000005,0.16,0.3510205778107612
7.6000000000000005,0.17,0.34987752458893334
7.6000000000000005,0.18000000000000002,0.34882407680688904
7.6000000000000005,0.19,0.3478620060324628
7.6000000000000005,0.2,0.346993119444671
7.6000000000000005,0.21000000000000002,0.34621925775133855
7.6000000000000005,0.22,0.3455422930634994
7.6000000000000005,0.23,0.3449641267467428
7.6000000000000005,0.24000000000000002,0.34448668727232323
7.6000000000000005,0.25,0.34411192809349783
7.6000000000000005,0.26,0.34384182557517606
7.6000000000000005,0.27,0.3436783770075121
7.6000000000000005,0.28,0.34362359873651666
7.6000000000000005,0.29000000000000004,0.34367952444708255
7.6000000000000005,0.3,0.34384820363595553
7.6000000000000005,0.31,0.34413170031415863
7.6000000000000005,0.32,0.3445320919801145
7.6000000000000005,0.33,0.3450514689062443
7.6000000000000005,0.34,0.3456919337831252
7.6000000000000005,0.35000000000000003,0.3464556017663516
7.6000000000000005,0.36000000000000004,0.3473446009721391
7.6000000000000005,0.37,0.34836107346837397
7.6000000000000005,0.38,0.34950717680838483
7.6000000000000005,0.39,0.3507850861551626
7.6000000000000005,0.4,0.3521969970442058
7.6000000000000005,0.41000000000000003,0.35374512883367965
7.6000000000000005,0.42000000000000004,0.3554317288912237
7.6000000000000005,0.43,0.35725907756768965
7.6000000000000005,0.44,0.3592294940093706
7.6000000000000005,0.45,0.3613453428621401
7.6000000000000005,0.46,0.3636090419233788
7.6000000000000005,0.47000000000000003,0.3660230708009098
7.6000000000000005,0.48000000000000004,0.3685899806424611
7.6000000000000005,0.49,0.3713124050047038
7.6000000000000005,0.5,0.37419307193780693
7.6000000000000005,0.51,0.3772348173700178
7.6000000000000005,0.52,0.38044059988719336
7.6000000000000005,0.53,0.38381351701483535
7.6000000000000005,0.54,0.3873568231252845
7.6000000000000005,0.55,0.39107394911074206
7.6000000000000005,0.56,0.39496852398407667
7.6000000000000005,0.5700000000000001,0.3990443985945377
7.6000000000000005,0.5800000000000001,0.40330567167505343
7.6000000000000005,0.59,0.4077567184725349
7.6000000000000005,0.6,0.4124022222533562
7.6000000000000005,0.61,0.4172472090240513
7.6000000000000005,0.62,0.42229708586344183
7.6000000000000005,0.63,0.4275576833285667
7.6000000000000005,0.64,0.43303530247474065
7.6000000000000005,0.65,0.43873676712223714
7.6000000000000005,0.66,0.44466948211135177
7.6000000000000005,0.67,0.4508414984175948
7.6000000000000005,0.68,0.4572615861539424
7.6000000000000005,0.6900000000000001,0.4639393166730952
7.6000000000000005,0.7000000000000001,0.4708851552065782
7.6000000000000005,0.7100000000000001,0.47811056574821004
7.6000000000000005,0.72,0.48562813021820783
7.6000000000000005,0.73,0.4934516843454392
7.6000000000000005,0.74,0.5015964731974818
7.6000000000000005,0.75,0.510079329895075
7.6000000000000005,0.76,0.518918881800133
7.6000000000000005,0.77,0.5281357894051544
7.6000000000000005,0.78,0.5377530243298069
7.6000000000000005,0.79,0.5477961943182472
7.6000000000000005,0.8,0.5582939250227007
7.6000000000000005,0.81,0.5692783107821453
7.6000000000000005,0.8200000000000001,0.5807854497327399
7.6000000000000005,0.8300000000000001,0.5928560826566582
7.6000000000000005,0.8400000000000001,0.6055363603182039
7.6000000000000005,0.85,0.6188787711135898
7.6000000000000005,0.86,0.6329432703307974
7.6000000000000005,0.87,0.6477986651235879
7.6000000000000005,0.88,0.6635243268258658
7.6000000000000005,0.89,0.6802123265051757
7.6000000000000005,0.9,0.6979701237350239
7.6000000000000005,0.91,0.716923987127452
7.6000000000000005,0.92,0.7372233954836674
7.6000000000000005,0.93,0.7590467720485847
7.6000000000000005,0.9400000000000001,0.782609060073747
7.6000000000000005,0.9500000000000001,0.808171886981089
7.6000000000000005,0.9600000000000001,0.8360574404286496
7.6000000000000005,0.97,0.8666677870509707
7.6000000000000005,0.98,0.9005123763563084
7.6000000000000005,0.99,0.9382482165590332
7.800000000000001,0.01,0.3575173118382415
7.800000000000001,0.02,0.3550397566132467
7.800000000000001,0.03,0.35262995385951423
7.800000000000001,0.04,0.35028910412385106
7.800000000000001,0.05,0.3480184762909454
7.800000000000001,0.060000000000000005,0.345819407261852
7.800000000000001,0.06999999999999999,0.3436933014822547
7.800000000000001,0.08,0.3416416303075589
7.800000000000001,0.09,0.3396659311924582
7.800000000000001,0.09999999999999999,0.33776780669340745
7.800000000000001,0.11,0.33594892327348447
7.800000000000001,0.12,0.33421100990043623
7.800000000000001,0.13,0.33255585643029123
7.800000000000001,0.14,0.33098531177083845
7.800000000000001,0.15000000000000002,0.32950128182148736
7.800000000000001,0.16,0.3281057271885847
7.800000000000001,0.17,0.3268006606781464
7.800000000000001,0.18000000000000002,0.3255881445711888
7.800000000000001,0.19,0.3244702876903764
7.800000000000001,0.2,0.3234492422705434
7.800000000000001,0.21000000000000002,0.32252720064975327
7.800000000000001,0.22,0.32170639180189115
7.800000000000001,0.23,0.32098907773631613
7.800000000000001,0.24000000000000002,0.3203775497947195
7.800000000000001,0.25,0.3198741248800376
7.800000000000001,0.26,0.31948114165693575
7.800000000000001,0.27,0.3192009567679229
7.800000000000001,0.28,0.3190359411135455
7.800000000000001,0.29000000000000004,0.3189884762491652
7.800000000000001,0.3,0.3190609509545641
7.800000000000001,0.31,0.31925575803586337
7.800000000000001,0.32,0.31957529142198854
7.800000000000001,0.33,0.3200219436200801
7.800000000000001,0.34,0.3205981035957504
7.800000000000001,0.35000000000000003,0.32130615514499317
7.800000000000001,0.36000000000000004,0.32214847582474393
7.800000000000001,0.37,0.3231274365086971
7.800000000000001,0.38,0.3242454016339836
7.800000000000001,0.39,0.3255047302028097
7.800000000000001,0.4,0.3269077776012673
7.800000000000001,0.41000000000000003,0.3284568982953444
7.800000000000001,0.42000000000000004,0.33015444946189026
7.800000000000001,0.43,0.3320027956100626
7.800000000000001,0.44,0.3340043142468357
7.800000000000001,0.45,0.33616140263866234
