fraction1_cutoff,fraction2_cutoff,determinant,singular_value_max,singular_value_min,condition_number
0.13,0.39,0.14694055164483666,0.5218998756712158,0.28154931337329075,1.853671278463597
0.13,0.4,0.1588324416111514,0.5413747541878964,0.2933872338569098,1.8452566837040174
0.13,0.41000000000000003,0.1712744359028087,0.5609877974973548,0.30530866565527437,1.8374447259573337
0.13,0.42000000000000004,0.18428474905443226,0.5807694974795159,0.3173113427172234,1.830282814683612
0.13,0.43000000000000005,0.19788332070437858,0.6007527076436328,0.32939230766108046,1.8238213026570171
0.13,0.44000000000000006,0.2120919520561659,0.6209728356930173,0.3415478743437582,1.81811360087115
0.13,0.45000000000000007,0.22693445795753994,0.6414680466297995,0.35377359659585206,1.8132162852238154
0.13,0.45999999999999996,0.24243683638874522,0.662279477480323,0.36606424422376616,1.809189200886519
0.13,0.47,0.2586274577584622,0.6834514634896345,0.3784137887977243,1.8060955592053325
0.13,0.48,0.2755372769920165,0.7050317778591849,0.39081540101451884,1.8040020327474067
0.13,0.49,0.2932000707167653,0.7270718855330776,0.40326146086888737,1.802978851404476
0.13,0.5,0.31165270388770633,0.7496272140946311,0.4157435829809189,1.8030999028770005
0.13,0.51,0.3309354294725279,0.7727574448321135,0.4282526576556318,1.804442847038923
0.13,0.52,0.3510922263274378,0.7965268286836814,0.4407789087376295,1.8070892524438105
0.13,0.53,0.37217118049694203,0.8210045328418111,0.45331196797259454,1.8111247680349039
0.13,0.54,0.3942249172129218,0.8462650266727698,0.46584096564037614,1.816639344952064
0.13,0.55,0.4173110907831277,0.8723885160979206,0.47835463567276815,1.8237275256483607
0.13,0.56,0.4414929418332239,0.8994614393043813,0.4908414330409344,1.8324888217604267
0.13,0.5700000000000001,0.46683993304542215,0.9275770388743035,0.5032896605676802,1.8430282033373244
0.13,0.58,0.4934284759598867,0.9568360275968311,0.5156876013533594,1.8554567243535256
0.13,0.59,0.5213427649628644,0.9873473698870122,0.5280236529343514,1.8698923133463645
0.13,0.6,0.5506757367768041,1.0192292028202838,0.5402864588779864,1.8864607581261956
0.13,0.61,0.581530177792863,1.0526099256799841,0.552465033442655,1.9052969182876682
0.13,0.62,0.614020007503804,1.0876294925357886,0.5645488759892189,1.9265462013895833
0.13,0.63,0.6482717695952146,1.1244409458985138,0.5765280710915381,1.9503663434281953
0.13,0.64,0.6844263729008274,1.163212239921475,0.588393372603293,1.976929540818837
0.13,0.65,0.7226411307458771,1.2041284080840575,0.6001362694330115,2.0064249894806014
0.13,0.66,0.7630921609586051,1.2473941443497192,0.61174903250521,2.039061899683668
0.13,0.67,0.8059772226581933,1.2932368806178416,0.623224743075019,2.0750730695269777
0.13,0.6799999999999999,0.8515190853172939,1.3419104644963884,0.6345573030737669,2.1147191246499486
0.13,0.69,0.8999695506121768,1.3936995674197172,0.645741429251049,2.1582935588261285
0.13,0.7,0.9516142788554618,1.4489249874049772,0.6567726329019984,2.2061287496142996
0.13,0.71,1.0067786147020659,1.5079500570338842,0.6676471876544671,2.2586031738282495
