epsilon,kappa_star,lambda_over_d,gamma_d_over_U0,vph_over_U0,chi
0.8308040201005026,0.9761082299518069,6.436976058986619,0.39561395190668974,0.4286184932158778,0.16831290359011564
0.8357788944723619,0.9789288762646924,6.418428814925138,0.39541980386460696,0.43131383747813995,0.16994416047629635
0.8407537688442211,0.9817871980069219,6.39974255106888,0.3952208622064593,0.4340102957338965,0.17159224934813722
0.8457286432160804,0.9846837833126924,6.380916811731754,0.39501702148647355,0.43670781975617995,0.1732575128789395
0.8507035175879397,0.987619232414007,6.36195114570804,0.3948081740605202,0.4394063594163133,0.1749403022823814
0.855678391959799,0.9905941578868128,6.3428451068025735,0.3945942100428376,0.4421058626443681,0.17664097756928845
0.8606532663316583,0.9936091848860082,6.323598254479124,0.394375017262185,0.4448062753937851,0.17835990781207178
0.8656281407035176,0.9966648401751744,6.3042108579602845,0.39415048121741836,0.4475075728094133,0.18009746388027753
0.870603015075377,0.9997618326354462,6.284682113355583,0.393920485032546,0.4502096808574815,0.1818540376271757
0.8755778894472362,1.0029008775659154,6.26501127651733,0.39368490941128087,0.45291252511223973,0.18363003042340012
0.8805527638190955,1.0060826536438925,6.245197931226382,0.3934436325910302,0.45561604305182557,0.18542585046911303
0.8855276381909548,1.009307853476475,6.225241669860875,0.39319653029642715,0.4583201699666471,0.18724191649926558
0.8905025125628141,1.0125771838658657,6.205142094147668,0.3929434756923937,0.4610248389229622,0.1890786581080397
0.8954773869346734,1.0158913660870597,6.184898815884937,0.39268433933677294,0.46372998072444765,0.19093651608516643
0.9004522613065327,1.0192511361624557,6.1645114577317734,0.3924189891325453,0.4664355238762188,0.19281594276350944
0.905427135678392,1.0226572451380442,6.14397965403496,0.39214729027967327,0.4691413945500695,0.19471740237868226
0.9104020100502512,1.026110459366502,6.123303051660429,0.3918691052265978,0.4718475165494794,0.1966413714415622
0.9153768844221106,1.0296149093905183,6.102461463868006,0.3915842936220883,0.47455283645431906,0.19858857705233984
0.9203517587939699,1.0331646958623784,6.081494395174854,0.3912927122642108,0.47725921952811395,0.20055904663999025
0.9253266331658292,1.0367639812967262,6.060381553110025,0.39099421505288695,0.47996561084706507,0.2025535327715656
0.9303015075376885,1.0404135960975682,6.03912264386668,0.39068865293987437,0.4826719244318484,0.20457256504979082
0.9352763819095478,1.0441143873912897,6.017717390982484,0.39037587387909295,0.4853780717893713,0.20661668741984515
0.940251256281407,1.047867219321034,5.996165536365169,0.3900557227769206,0.48808396188701786,0.20868645862856694
0.9452261306532663,1.0516729733228825,5.974466841462261,0.3897280414424559,0.4907895011347196,0.21078245269881235
0.9502010050251256,1.0555325484205271,5.952621088361122,0.38939266853781845,0.4934945933641604,0.2129052594223022
0.9551758793969849,1.0594468615017196,5.930628081028477,0.38904943952853926,0.49619913981608377,0.2150554848690306
0.9601507537688443,1.0634168476139938,5.908487646473981,0.3886981866341137,0.4989030391247033,0.21723375191672453
0.9651256281407036,1.0674434602270388,5.8861996361317255,0.38833873877878766,0.5016061873150364,0.2194407007972984
0.9701005025125629,1.0715275770297186,5.863764444212082,0.38797092154265117,0.5043085062834884,0.22167698263948915
0.9750753768844221,1.0756705103969557,5.841180218709256,0.38759455711306906,0.5070097899486721,0.22394329800417082
0.9800502512562814,1.079873014881925,5.818448299559184,0.38720946423670644,0.5097100034857376,0.22624032370150862
0.9850251256281407,1.0841361227533721,5.795568633228666,0.3868154581719451,0.512409031844737,0.22856877542502946
0.99,1.0884608835232719,5.772541211441016,0.3864123506420424,0.5151067581528951,0.23092938909222277
