epsilon,kappa_star,lambda_over_d,gamma_d_over_U0,vph_over_U0,chi
0.3719595708154506,0.8257127856858126,7.6094077942137694,0.40216633411947056,0.18727596065726507,0.06119634188009962
0.37339018454935624,0.8259464748417782,7.6072548265106645,0.4021630573914454,0.1880061758152324,0.06145284269093206
0.3748207982832618,0.826181238229399,7.6050931883241155,0.4021597402190241,0.1887365033007414,0.06170960591589768
0.3762514120171674,0.826417078217325,7.602922873681564,0.40215638223982203,0.1894669434821561,0.0619666329556424
0.37768202575107296,0.8266539970691525,7.600743877675796,0.4021529830892024,0.1901974967430561,0.062223925212527974
0.37911263948497853,0.8268919969969069,7.598556195970886,0.40214954240026396,0.19092816347515656,0.06248148409222713
0.3805432532188841,0.8271310926497274,7.596359710105086,0.4021460598038294,0.19165894235071002,0.0627393113854297
0.3819738669527897,0.827371249405884,7.5941547542187315,0.4021425349284331,0.19238983885934718,0.06299740738185873
0.3834044806866953,0.8276125186722612,7.591940872595428,0.40213896740031063,0.19312084657800999,0.06325577500841947
0.3848350944206009,0.8278548660878208,7.5897183969841535,0.40213535684338464,0.19385197098043805,0.06351441456860558
0.38626570815450645,0.8280982939208749,7.587487322827339,0.4021317028792544,0.1945832124740106,0.06377332749048395
0.387696321888412,0.8283428413223279,7.585247307925546,0.40212800512718355,0.19531456627373583,0.06403251635559264
0.3891269356223176,0.8285884738664453,7.5829986843291906,0.40212426320408723,0.1960460379199921,0.0642919814680426
0.39055754935622317,0.8288351939160998,7.580741446912559,0.4021204767245193,0.19677762781017868,0.06455172427415956
0.39198816309012874,0.8290830603596749,7.578475073961587,0.40211664530066143,0.1975093282997687,0.06481174800492048
0.3934187768240343,0.8293319798060348,7.576200436222302,0.40211276854230954,0.19824115337697304,0.06507205111106286
0.3948493905579399,0.8295820136770578,7.573916989026626,0.4021088460568614,0.19897309503890537,0.06533263691380738
0.3962800042918455,0.8298331692457128,7.571624683176699,0.4021048774493042,0.1997051529524908,0.06559350704343095
0.3977106180257511,0.8300854491174825,7.569323512247621,0.402100862322201,0.20043732744960122,0.06585466298867543
0.39914123175965666,0.8303388186428707,7.567013809433843,0.4020968002756793,0.20116962425545068,0.06611610504955949
0.40057184549356223,0.8305933297274065,7.5646951188997305,0.4020926909074165,0.20190203659828238,0.06637783629880604
0.4020024592274678,0.8308489354855477,7.562367885213328,0.40208853381262816,0.20263457200698443,0.06663985664798094
0.4034330729613734,0.8311056755003795,7.560031765390967,0.4020843285840547,0.2033672254652969,0.06690216879283283
0.40486368669527895,0.831363552146232,7.557686755642627,0.4020800748119472,0.20409999734420395,0.0671647742418826
0.4062943004291846,0.8316225433622234,7.555333074277747,0.4020757720840549,0.20483289161286167,0.06742767371190315
0.40772491416309015,0.8318826640880379,7.552970603213145,0.4020714199856121,0.20556590682537276,0.06769086912540091
0.4091555278969957,0.8321439168359802,7.550599337515838,0.40206701809932444,0.20629904335416144,0.06795436200787232
0.4105861416309013,0.832406304159366,7.548219271987465,0.40206256600535467,0.20703230156683983,0.06821815389179749
0.41201675536480686,0.8326698287746624,7.5458304000587795,0.4020580632813098,0.20776568180792737,0.06848224632073571
0.41344736909871244,0.8329344931502932,7.5434327175184706,0.4020535095022271,0.20849918446001708,0.06874664083579929
0.414877982832618,0.8332002999362575,7.541026218617864,0.40204890424056033,0.20923280987992213,0.0690113389898553
0.4163085965665236,0.8334672518491908,7.538610897115941,0.4020442470661656,0.20996655841557954,0.06927634234381896
0.41773921030042915,0.833735339087857,7.536186860033625,0.40203953754628713,0.21070043230735702,0.0695416520446209
0.4191698240343348,0.834004601385823,7.53375376675277,0.40203477524554404,0.21143442631262374,0.06980727090651818
0.42060043776824035,0.8342750044907888,7.531311945531216,0.4020299597259156,0.2121685463685913,0.0700731992681297
0.4220310515021459,0.8345465633196733,7.528861280293609,0.40202509054672636,0.21290279098470177,0.0703394391232234
0.4234616652360515,0.8348192807242465,7.526401764138241,0.4020201672646316,0.21363716049430945,0.07060599206696029
0.42489227896995707,0.8350931468558295,7.52393350470677,0.4020151894336055,0.2143716571815289,0.07087285926735469
0.42632289270386264,0.8353681893564402,7.521456271898614,0.40201015660492223,0.21510627758238673,0.07114004317597844
0.4277535064377682,0.8356443985596825,7.5189701720125095,0.402005068327145,0.2158410239496618,0.07140754498066873
0.42918412017167384,0.8359217897073186,7.516475087196278,0.40199992414610886,0.21657589470141816,0.07167536672799533
0.4306147339055794,0.8362003282717754,7.5139713472313705,0.40199472360490685,0.21731089596980765,0.07194350875587276
0.432045347639485,0.8364800667490013,7.511458499661956,0.4019894662438751,0.21804602039011517,0.07221197440982396
0.43347596137339056,0.8367609707244653,7.508936873262172,0.40198415160057704,0.21878127409755854,0.07248076403995071
0.43490657510729613,0.8370430554468639,7.50640635065689,0.4019787792097887,0.219516655508243,0.07274987971959368
0.4363371888412017,0.8373263113064808,7.50386703766173,0.40197334860348344,0.2202521669279893,0.07301932266340465
0.4377678025751073,0.8376107660752949,7.501318705130845,0.40196785931081597,0.22098780478663024,0.07328909540043872
0.43919841630901285,0.8378964226329496,7.49876134741777,0.40196231085810735,0.22172356940902524,0.0735591995999793
0.4406290300429184,0.8381832465954163,7.49619529225979,0.40195670276882917,0.22245946703997566,0.07382963561976534
0.44205964377682405,0.8384712905078402,7.493620089692069,0.4019510345635878,0.2231954901486799,0.0741004068917378
0.4434902575107296,0.8387605201747101,7.49103606577814,0.40194530576010856,0.22393164497060364,0.07437151378920044
0.4449208712446352,0.8390509508258044,7.48844310467153,0.40193951587321997,0.224667929892526,0.07464295844028346
0.44635148497854077,0.8393425729852729,7.4858413112923685,0.4019336644148377,0.2254043472504456,0.0749147421002631
0.44778209871244634,0.8396354271444433,7.483230345041984,0.40192775089394767,0.22614089134945653,0.07518686782138129
0.4492127124463519,0.8399294787927063,7.480610534364004,0.4019217748165904,0.2268775685525662,0.07545933597550125
0.4506433261802575,0.8402247435042816,7.47798176113528,0.40191573568584543,0.2276143771729754,0.07573214873575933
0.4520739399141631,0.8405212240599009,7.475344021451868,0.40190963300181254,0.2283513175823013,0.07600530782368643
0.4535045536480687,0.8408189238346927,7.4726973062453075,0.40190346626159806,0.22908839005709922,0.07627881498924409
0.45493516738197426,0.8411178457436423,7.470041610666989,0.4018972349592955,0.22982559495002725,0.07655267197269855
0.45636578111587983,0.8414179804555257,7.467377038672271,0.40189093858597075,0.23056293462504093,0.07682688007270787
0.4577963948497854,0.8417193684036484,7.464703252695584,0.40188457662964344,0.23130040328130502,0.07710144241772161
0.459227008583691,0.8420219628229132,7.46202068900311,0.40187814857527143,0.23203800944036354,0.07737635894660543
0.46065762231759655,0.8423258168227076,7.45932889826416,0.40187165390473306,0.2327757451884607,0.07765163327490306
0.4620882360515021,0.8426308960017226,7.456628206956633,0.4018650920968087,0.2335136170450926,0.07792726580295706
0.4635188497854077,0.8429372361798374,7.453918319772853,0.4018584626271656,0.23425161991250018,0.0782032595332733
0.4649494635193133,0.843244780350402,7.451199762622511,0.40185176496833863,0.23498976412991962,0.0784796140270337
0.4663800772532189,0.8435535792745277,7.448472108414555,0.4018449985897131,0.23572804210925127,0.07875633285858438
0.46781069098712447,0.8438636538050618,7.445735195310408,0.4018381629575076,0.23646645119523604,0.07903341850860902
0.46924130472103004,0.8441749569999626,7.442989459802069,0.40183125753475496,0.23720500011566156,0.07931087092053447
0.4706719184549356,0.8444875297987873,7.44023456293861,0.40182428178128565,0.2379436828563391,0.07958869334148677
0.4721025321888412,0.8448013627791643,7.437470610262315,0.4018172351537082,0.23868250186059092,0.0798668871355143
0.47353314592274676,0.8451164593660014,7.43469759409629,0.4018101171053926,0.239421457415953,0.08014545415660804
0.4749637596566524,0.8454328228537272,7.431915508048205,0.4018029270864505,0.24016054983349988,0.08042439626148792
0.47639437339055796,0.84575046906851,7.429124235780491,0.4017956645437178,0.24089977728627823,0.08070371579357018
0.47782498712446353,0.8460693637565604,7.4263241009958705,0.40178832892073474,0.24163914649951135,0.08098341318975755
0.4792556008583691,0.8463895604651698,7.4235146564501475,0.40178091965772894,0.24237864919718557,0.08126349225371433
0.4806862145922747,0.8467110249221188,7.420696226032392,0.4017734361915954,0.24311829212858735,0.0815439534330076
0.48211682832618025,0.8470337731136861,7.417868692629187,0.40176587795587754,0.24385807343983085,0.08182479910992375
0.4835474420600858,0.8473578084705942,7.415032049471733,0.40175824438074864,0.24459799342824012,0.08210603119336538
0.4849780557939914,0.8476831543656903,7.412186115555413,0.40175053489299173,0.24533804893158023,0.08238765237614488
0.48640866952789696,0.8480097542859442,7.409331408540534,0.40174274891598166,0.246078250654462,0.08266966225097082
0.4878392832618026,0.8483376591250187,7.406467506888833,0.4017348858696643,0.24681859067325101,0.08295206459472734
0.48926989699570816,0.8486668775629276,7.403594358746133,0.4017269451705374,0.2475590683630853,0.08323486155722613
0.49070051072961374,0.8489974131478252,7.4007119572760995,0.40171892623163086,0.2482996839914174,0.08351805509686246
0.4921311244635193,0.8493292441475806,7.39782051598333,0.40171082846248723,0.24904044227427552,0.08380164618234938
0.4935617381974249,0.8496623741921792,7.394920027091181,0.4017026512691407,0.2497813435035069,0.08408563678333404
0.49499235193133045,0.8499968446424526,7.392010154840728,0.4016943940540985,0.25052238130024335,0.08437003037596864
0.496422965665236,0.8503326212932895,7.3890912212956765,0.40168605621631853,0.2512635626150224,0.08465482745317467
0.49785357939914165,0.8506697077134413,7.386163219645474,0.4016776371511911,0.2520048877555614,0.08494003000755855
0.4992841931330472,0.8510081454158028,7.3832258140251055,0.40166913625051753,0.252746350268334,0.08522564155976718
0.5007148068669528,0.8513479001784576,7.380279326304228,0.4016605529024889,0.2534879571650278,0.0855116626148593
0.5021454206008583,0.8516889756776113,7.377323749178071,0.4016518864916655,0.25422970873950557,0.08579809519561744
0.503576034334764,0.8520314135395467,7.374358747029876,0.40164313639895693,0.25497159847033485,0.08608494286624564
0.5050066480686696,0.8523751795103433,7.371384641665697,0.4016343020015995,0.25571363343315434,0.08637220614383419
0.5064372618025751,0.8527202900620715,7.368401315655593,0.4016253826731365,0.2564558116168276,0.08665988759725515
0.5078678755364807,0.8530667361482628,7.365408872404527,0.4016163777833948,0.25719813560785126,0.08694798877078967
0.5092984892703862,0.8534145469111867,7.362407085654548,0.40160728669846546,0.2579406010875298,0.08723651277155987
0.5107291030042919,0.8537637262751351,7.359395947392075,0.40159810878068086,0.2586832082804295,0.08752546169446708
0.5121597167381974,0.8541142525171769,7.35637567065798,0.40158884338859396,0.2594259620911044,0.08781483659028834
0.513590330472103,0.8544661297284393,7.353346245773915,0.40157948987695374,0.2601688627524936,0.08810463957044214
0.5150209442060085,0.8548193995574614,7.350307340278404,0.4015700475966875,0.26091190361336347,0.08839487430664945
0.5164515579399142,0.8551740152898321,7.347259382115481,0.40156051589487407,0.2616550941953437,0.0886855408380662
0.5178821716738198,0.8555300315493659,7.344201928014999,0.40155089411472433,0.2623984254430975,0.08897664339805642
0.5193127854077253,0.8558874141608718,7.34113529796409,0.40154118159555807,0.2631419046123625,0.08926818255519765
0.5207433991416309,0.8562461798105493,7.338059375131795,0.4015313776727805,0.26388552961264616,0.0895601609937012
0.5221740128755364,0.8566063521730058,7.334973983371294,0.40152148167786034,0.264629297034668,0.08985258170567306
0.5236046266094421,0.8569678760499682,7.331879622070251,0.4015114929383067,0.2653732181126625,0.0901454443909775
0.5250352403433476,0.8573308146345148,7.328775777012221,0.40150141077764506,0.266117282105275,0.09043875371538974
0.5264658540772532,0.8576951719168774,7.325662441514261,0.4014912345153951,0.26686148923612724,0.09073251188273367
0.5278964678111588,0.8580608801944628,7.322540220870604,0.40148096346704715,0.26760585317104235,0.0910267180728281
0.5293270815450644,0.8584280279961959,7.319408386334084,0.4014705969440382,0.26835035834934806,0.09132137807175082
0.53075769527897,0.8587965998474761,7.3162670978151185,0.40146013425372745,0.2690950086503066,0.09161649328916689
0.5321883090128755,0.8591665938690832,7.313116399096164,0.40144957469937487,0.2698398054236994,0.0919120657158227
0.5336189227467811,0.8595379878163711,7.309956507148472,0.4014389175801137,0.2705847538873769,0.09220809647880661
0.5350495364806866,0.859910785880832,7.306787413700753,0.4014281621909292,0.27132985429310574,0.09250458783708065
0.5364801502145923,0.8602850314467048,7.303608777910991,0.40141730782263274,0.27207509943999986,0.09280154374500905
0.5379107639484979,0.8606606963355522,7.300420867284398,0.4014063537618373,0.2728204957019959,0.09309896509995963
0.5393413776824034,0.8610378230145658,7.297223349819438,0.4013952992909343,0.27356603601272045,0.0933968558485248
0.540771991416309,0.861416377608627,7.29401654124838,0.40138414368806563,0.27431172786314584,0.09369521665666453
0.5422026051502146,0.8617963642024211,7.290800435198603,0.4013728862271027,0.27505757152653565,0.0939940498329229
0.5436332188841202,0.8621778256287229,7.287574697943224,0.4013615261776177,0.27580355982065535,0.09429335938431797
0.5450638326180257,0.862560714917383,7.284339755470311,0.40135006280485974,0.2765497028209399,0.09459314542375646
0.5464944463519313,0.8629450876963513,7.281095166730332,0.40133849536973,0.2772959908576453,0.09489341254432808
0.5479250600858369,0.8633309099187901,7.277841248346615,0.4013268231287545,0.2780424315521082,0.09519416143623226
0.5493556738197425,0.8637181987747441,7.274577884422032,0.4013150453340599,0.27878902264295397,0.09549539503837036
0.5507862875536481,0.8641069587155841,7.271305066815995,0.40130316123334564,0.2795357643285427,0.09579711574425931
0.5522169012875536,0.8644971813493603,7.268022895543054,0.40129117006985976,0.2802826593161873,0.09609932539026468
0.5536475150214593,0.8648888968385601,7.264731146562983,0.4012790710823707,0.2810297027961044,0.09640202752811555
0.5550781287553648,0.8652820968081651,7.261429920203909,0.401266863505142,0.28177689747100376,0.09670522401869357
0.5565087424892704,0.865676798663265,7.258119100433058,0.401254546567905,0.2825242410024716,0.09700891787761536
0.5579393562231759,0.8660729811898183,7.254798895293666,0.40124211949583205,0.28327173863837646,0.09731311041166121
0.5593699699570815,0.8664706619359501,7.251469187821205,0.4012295815095099,0.28401938802244203,0.09761780466418181
0.5608005836909871,0.8668698326081044,7.248130077702331,0.4012169318249123,0.2847671918908198,0.09792300253512023
0.5622311974248927,0.8672705363927118,7.244781234369612,0.40120416965337113,0.2855151427955198,0.09822870824842372
0.5636618111587983,0.8676727263936844,7.241423080444678,0.4011912942015518,0.28626325112739603,0.09853492199038326
0.5650924248927038,0.8680764460624143,7.238055283817513,0.4011783046714222,0.28701150937332226,0.09884164802467035
0.5665230386266095,0.8684816999635706,7.234677837705896,0.4011652002602274,0.2877599177174215,0.09914888887999421
0.567953652360515,0.8688884671446276,7.231290947879208,0.40115198016045944,0.2885084814525831,0.09945664593632404
0.5693842660944206,0.8692967652389827,7.227894498666683,0.4011386435598313,0.2892571981814613,0.09976492233340127
0.5708148798283261,0.8697065990141474,7.2244884818648805,0.4011251896412457,0.2900060680721604,0.10007372064078605
0.5722454935622318,0.8701179732125479,7.221072889669827,0.4011116175827686,0.29075509130029725,0.10038304343905677
0.5736761072961374,0.870530892841889,7.217647712268811,0.40109792655759907,0.2915042679905007,0.10069289333320774
0.5751067210300429,0.8709453496522481,7.21421304986397,0.4010841157340414,0.29225360095188996,0.10100327233019192
0.5765373347639485,0.8713613874003373,7.210768572067615,0.4010701842754745,0.2930030824740891,0.10131418484406249
0.577967948497854,0.8717789592495597,7.2073146988867975,0.40105613134032253,0.2937527231897621,0.1016256311270078
0.5793985622317597,0.8721981219737989,7.203850993121417,0.40104195608202725,0.2945025127253187,0.10193761622639967
0.5808291759656652,0.8726188286594,7.2003778749908625,0.40102765764901616,0.2952524617798552,0.10225014040452372
0.5822597896995708,0.8730411361477243,7.196894907958186,0.40101323518467274,0.29600255992536795,0.10256320874903155
0.5836904034334764,0.8734650106495795,7.193402403728685,0.4009986878273064,0.2967528152217596,0.10287682214938011
0.585121017167382,0.8738904570592612,7.189900354700296,0.40098401471012324,0.2975032278538265,0.1031909833022385
0.5865516309012876,0.8743175375874516,7.186388282359172,0.4009692149611936,0.29825378621059884,0.10350569760806835
0.5879822446351931,0.8747461641402791,7.1828669444407875,0.40095428770342295,0.29900450958963887,0.10382096343301948
0.5894128583690987,0.8751764090242872,7.179335780068108,0.4009392320545194,0.29975538429548054,0.10413678668086838
0.5908434721030043,0.8756082594319439,7.1757949282660265,0.40092404712696283,0.30050641415022744,0.10445316927443363
0.5922740858369099,0.8760417074457895,7.172244487650033,0.40090873202797506,0.3012576019949509,0.10477011337366451
0.5937046995708154,0.8764767973546302,7.168684129623746,0.4008932858594858,0.30200893983536187,0.10508762362637297
0.595135313304721,0.8769134953993732,7.16511416478775,0.40087770771810305,0.30276043588274415,0.10540570099488142
0.5965659270386267,0.8773518199161527,7.161534477446073,0.40086199669507916,0.3035120875358987,0.10572434892436011
0.5979965407725322,0.877791776061228,7.157945060015371,0.40084615187628025,0.30426389493276085,0.10604357024907905
0.5994271545064378,0.878233369235473,7.154345903127408,0.4008301723421526,0.3050158581629784,0.1063633678288953
0.6008577682403433,0.878676604935149,7.150736996853716,0.4008140571676911,0.305767977298819,0.10668374454230314
0.6022883819742489,0.8791214883910176,7.147118333643708,0.4007978054224048,0.3065202524710545,0.10700470326918707
0.6037189957081545,0.8795680251230807,7.143489903808589,0.4007814161702857,0.30727268375251093,0.10732624691755072
0.6051496094420601,0.8800162205918834,7.139851698362589,0.40076488846977454,0.3080252712312676,0.10764837840688914
0.6065802231759656,0.880466067162811,7.1362038146755,0.4007482213737269,0.3087780177737563,0.10797110003579255
0.6080108369098712,0.8809175965146437,7.132546031591434,0.4007314139293802,0.3095309179225567,0.10829441602327644
0.6094414506437769,0.8813708142202541,7.12887834020043,0.4007144651783205,0.31028397173361005,0.10861832934228555
0.6108720643776824,0.8818256997386247,7.125200942818902,0.40069737415644563,0.3110371848343703,0.10894284170478498
0.612302678111588,0.882282271654866,7.121513725300675,0.40068013989393386,0.3117905545400294,0.10926795674169376
0.6137332918454935,0.8827405357316053,7.117816677549711,0.40066276141520857,0.3125440808917181,0.10959367747541408
0.6151639055793992,0.8832004975963538,7.114109790788603,0.40064523773890215,0.3132977639623212,0.10992000693682258
0.6165945193133047,0.8836621629277782,7.110393056054287,0.4006275678778216,0.31405160381680086,0.1102469481744727
0.6180251330472103,0.8841255243161857,7.106666569816799,0.40060975083891426,0.31480560334227936,0.11057450360547565
0.6194557467811159,0.8845906270814828,7.102930004933027,0.400591785623232,0.3155597540714343,0.11090267826780349
0.6208863605150214,0.8850574374087211,7.099183670582501,0.4005736712258944,0.31631406458486894,0.11123147330475644
0.6223169742489271,0.8855259744393779,7.095427450513171,0.4005554066360532,0.317068532059816,0.11156089249195726
0.6237475879828326,0.8859962308067173,7.091661441334373,0.40053699083685784,0.3178231594087569,0.11189093830505843
0.6251782017167382,0.8864682680557656,7.087885188445714,0.4005184228054173,0.3185779345798627,0.11222161667314194
0.6266088154506437,0.886941990984442,7.084099491338437,0.4004997015127636,0.3193328795926764,0.11255292571602764
0.6280394291845494,0.8874175227086789,7.080303404423791,0.40048082592381556,0.32008796896685326,0.11288487448242501
0.629470042918455,0.8878947655525972,7.07649774606919,0.4004617949973421,0.32084322533514964,0.11321746098279475
0.6309006566523605,0.8883737735826203,7.072682123247349,0.4004426076859232,0.3215986382441479,0.11355069084782819
0.6323312703862661,0.8888545763975318,7.068856339408091,0.4004232629359151,0.3223542025364021,0.11388456850978852
0.6337618841201716,0.8893371405323283,7.06502070004484,0.40040375968740965,0.3231099268962709,0.11421909523456097
0.6351924978540773,0.8898214720525714,7.061175195835654,0.4003840968741979,0.32386581136217,0.11455427429323223
0.6366231115879828,0.8903076168649108,7.057319501887351,0.4003642734237322,0.32462184717450143,0.11489011099998694
0.6380537253218884,0.8907955568156756,7.053453802172152,0.400344288257086,0.32537803968868084,0.11522660743836333
0.6394843390557939,0.8912852653104244,7.049578346828414,0.4003241402889176,0.3261343961763002,0.11556376526693732
0.6409149527896996,0.8917767814478942,7.045692866075935,0.40030382842742795,0.3268909093721717,0.11590158950993806
0.6423455665236052,0.8922701359353051,7.04179715775577,0.4002833515743242,0.3276475738272011,0.11624008479295746
0.6437761802575107,0.8927653102814118,7.037891408660402,0.40026270862477925,0.32840439502669283,0.11657925324027649
0.6452067939914163,0.8932622792942619,7.0339758577332185,0.400241898467392,0.3291613799981874,0.11691909663743727
0.6466374077253219,0.8937610942613385,7.030050141500524,0.4002209199841463,0.32991851870561395,0.11725962072286662
0.6480680214592275,0.8942617466094707,7.02611436864188,0.4001997720503735,0.33067581446610217,0.11760082817502272
0.649498635193133,0.8947642429695686,7.022168528244686,0.40017845353470854,0.33143326720928157,0.11794272247211876
0.6509292489270386,0.8952685896493527,7.018212612195524,0.40015696329905204,0.33219087694081967,0.11828530709371528
0.6523598626609441,0.8957748077777369,7.014246496579969,0.4001353001985277,0.3329486403278846,0.11862858630939002
0.6537904763948498,0.8962828451190793,7.0102706320846835,0.40011346308144186,0.3337065705923418,0.11897256058452023
0.6552210901287554,0.8967928125328382,7.006284193373275,0.4000914507892412,0.33446464414143995,0.11931723890713775
0.6566517038626609,0.8973046129958542,7.002287981337522,0.4000692621564721,0.33522288435266145,0.11966261943433572
0.6580823175965665,0.8978182977482102,6.998281637763728,0.40004689601073745,0.3359812810974321,0.12000870808336128
0.6595129313304721,0.8983338996774237,6.994264949186233,0.400024351172655,0.33673982835392646,0.1203555098440959
0.6609435450643777,0.8988513720326876,6.990238322683555,0.4000016264558147,0.3374985382183565,0.12070302553655331
0.6623741587982832,0.899370761680925,6.9862014364757705,0.3999787206667363,0.3382574014956484,0.12105126092441028
0.6638047725321888,0.8998920755248275,6.982154280573211,0.3999556326048253,0.3390164180732113,0.12140021969165296
0.6652353862660945,0.9004152937456709,6.978097052352289,0.39993236106233065,0.33977559396765467,0.12174990412350659
0.666666,0.9009404366020463,6.974029638271112,0.3999089048243004,0.3405349260397919,0.1221003186445627
0.6680966137339056,0.9014675111263131,6.969952027809897,0.3998852626685385,0.34129441417513734,0.12245146700015225
0.6695272274678111,0.9019965243484289,6.965864210749971,0.3998614333655592,0.3420540582635339,0.12280335295541688
0.6709578412017168,0.9025274833122837,6.9617661770478625,0.3998374156785449,0.3428138581954792,0.12315598029631332
0.6723884549356223,0.9030603951355858,6.957657916374715,0.3998132083633,0.3435738138483383,0.12350935283296632
0.6738190686695279,0.9035952669630903,6.953539418479755,0.3997888101682056,0.34433392509712335,0.12386347439733109
0.6752496824034335,0.904132092542507,6.9494107763730195,0.3997642198341751,0.34509419493018284,0.12421834812050699
0.676680296137339,0.9046709193438058,6.945271670429102,0.3997394360946087,0.34585461387125216,0.12457398004701044
0.6781109098712447,0.9052117278186123,6.941122296681756,0.39971445767534725,0.34661518799170177,0.1249303726364698
0.6795415236051502,0.9057544849628075,6.936962953528835,0.39968928329462555,0.3473759265498909,0.12528752762874318
0.6809721373390558,0.9062992787126382,6.932793013037149,0.3996639116630273,0.34813681060778734,0.1256454533324619
0.6824027510729613,0.9068460627212189,6.928612876506641,0.39963834148343746,0.34889785253947064,0.12600415080857533
0.683833364806867,0.9073948443897345,6.924422533395947,0.39961257145099593,0.3496590522048327,0.12636362404546062
0.6852639785407725,0.9079456715705576,6.920221665147629,0.39958660025305015,0.35042039996486246,0.1267238792623473
0.6866945922746781,0.9084985248676417,6.916010466934965,0.39956042656910745,0.35118190194522947,0.12708491903785424
0.6881252060085837,0.9090533848749041,6.911789133312807,0.3995340490707866,0.3519435643215452,0.1274467459602221
0.6895558197424893,0.9096102996266867,6.907557345995609,0.39950746642177154,0.3527053773920906,0.12780936633340573
0.6909864334763949,0.9101692632734841,6.903315197199357,0.39948067727776126,0.3534673441398518,0.1281727835349268
0.6924170472103004,0.9107302970042502,6.899062574120408,0.39945368028642186,0.3542294611674701,0.12853700245036487
0.693847660944206,0.9112933815675394,6.894799670740191,0.3994264740873375,0.35499173465819056,0.12890202575866427
0.6952782746781115,0.9118585382093404,6.890526374319172,0.3993990573119618,0.3557541612152264,0.12926785839255453
0.6967088884120172,0.9124257747785922,6.886242674045737,0.399371428583567,0.35651674061493493,0.12963450457025225
0.6981395021459227,0.9129950890629405,6.8819486352641634,0.3993435865171947,0.35727947503796925,0.13000196797376481
0.6995701158798283,0.9135664853554921,6.877644274280309,0.399315529719606,0.3580423651311552,0.13037025266645733
0.7010007296137339,0.9141400466636851,6.873329015735801,0.3992872567892312,0.35880539271351186,0.1307393671272089
0.7024313433476395,0.9147156685380725,6.869003695128096,0.3992587663161182,0.3595685844263383,0.13110930940770818
0.7038619570815451,0.9152934372450234,6.864667713658676,0.39923005688188234,0.3603319213002842,0.1314800882211723
0.7052925708154506,0.9158733200980435,6.860321366831579,0.39920112705965405,0.3610954128559579,0.1318517056605768
0.7067231845493562,0.9164553252338078,6.855964643531978,0.3991719754140287,0.3618590588486381,0.13222416612179136
0.7081537982832617,0.9170394881097856,6.8515973288463,0.399142600501013,0.3626228524458576,0.13259747556495316
0.7095844120171674,0.9176258031580397,6.84721951535778,0.399113000867974,0.3633867966922987,0.13297163767002723
0.711015025751073,0.9182142653357787,6.842831291541642,0.39908317505358526,0.3641508945319708,0.13334665616552574
0.7124456394849785,0.918804923570308,6.8384323440108234,0.39905312158777595,0.3649151358482839,0.13372253785855626
0.7138762532188841,0.9193977455156273,6.834022965387823,0.3990228389916746,0.36567953020421023,0.13409928498318374
0.7153068669527897,0.9199927530986525,6.829603044172924,0.39899232577755916,0.36644407402917817,0.13447690286951092
0.7167374806866953,0.9205899549278155,6.8251725684669875,0.3989615804488002,0.3672087669813591,0.13485539611980749
0.7181680944206008,0.9211893593656227,6.820731528538826,0.39893060149980825,0.3679736087836465,0.13523476934816842
0.7195987081545064,0.9217909751263725,6.8162799123935836,0.39889938741597947,0.368738599078152,0.13561502721476731
0.7210293218884121,0.9223948107241168,6.811817709866597,0.39886793667364007,0.3695037375607786,0.1359961743945777
0.7224599356223176,0.9230008748511145,6.807344909822649,0.39883624773999105,0.37026902388892685,0.13637821559918806
0.7238905493562232,0.9236091762253427,6.802861501287869,0.3988043190730544,0.37103445771871274,0.1367611555683078
0.7253211630901287,0.9242197236052885,6.798367473342281,0.39877214912161546,0.3718000387013943,0.13714499907082148
0.7267517768240344,0.9248325120919775,6.793862915747823,0.39873973632516785,0.37256576985799383,0.13752975011370705
0.7281823905579399,0.9254476054012255,6.789347414709153,0.3987070791138574,0.37333163730572005,0.1379154166963651
0.7296130042918455,0.9260649439657449,6.784821462167345,0.3986741759084244,0.3740976575490783,0.13830199972103344
0.731043618025751,0.9266845502632555,6.7802849474447795,0.39864102512014704,0.37486382689618364,0.1386895048541555
0.7324742317596566,0.9273064609175575,6.7757376573894,0.3986076251507851,0.3756301381329351,0.1390779386191746
0.7339048454935623,0.9279306712361676,6.771179681785142,0.3985739743925198,0.37639659426610683,0.13946730517058664
0.7353354592274678,0.9285571902653231,6.766611010124479,0.39854007122789886,0.3771631949127014,0.13985760948783454
0.7367660729613734,0.9291860412117674,6.762031529214082,0.3985059140297751,0.3779299361687526,0.14024885740757498
0.7381966866952789,0.9298171916149411,6.757441531347378,0.39847150116125046,0.3786968279988967,0.14064105153768233
0.7396273004291846,0.9304507062038826,6.752840602178876,0.39843683097561505,0.3794638561588085,0.1410342002055311
0.7410579141630901,0.9310865388543543,6.74822913336355,0.3984019018162893,0.38023103405859104,0.1414283052687845
0.7424885278969957,0.9317247406249145,6.743606811347962,0.3983667120167624,0.3809983508481955,0.14182337431959768
0.7439191416309012,0.9323653070093553,6.738973726224823,0.3983312599005341,0.38176580956325323,0.14221941171630936
0.7453497553648069,0.9330082474498487,6.734329867236593,0.3982955437810535,0.3825334097607801,0.14261642266647007
0.7467803690987125,0.9336535578837989,6.729675321348244,0.3982595619616587,0.3833011544026075,0.14301441160740364
0.748210982832618,0.9343012753035329,6.725009879857356,0.39822331273551576,0.3840690361282712,0.1434133854387195
